PSO,TLBO
30.387900421080545,28.93928176738792
34.404849656282266,33.125413049744594
25.496482467455156,32.35742052984538
23.637245873532937,30.109515021485684
23.89481063132025,33.1901421157917
32.94979796730865,37.17504624198754
24.295713554399992,36.53946480618683
20.48029881218727,33.91892750445431
32.032968687238395,30.582356499890565
27.62680001028538,33.919020069573484
28.094852423258327,30.967005061627457
31.271884081407112,32.07829118344663
22.344185259424535,32.76003900822579
28.99740169327578,36.79250813356262
27.033329418910014,30.507546096939503
29.235473289976905,33.207803500179274
24.30054797328618,31.886858699241966
20.614419656702673,31.33112425133545
25.148132820613853,33.63162830088782
23.039247552739724,31.929065638369035
36.47090574930374,31.111828871453188
23.52583897496878,32.01854842746757
31.47242113759713,31.733733313388726
26.360148671928517,31.831261918296853
30.855160784441413,31.24143495462171
35.562739623472176,32.94003426877618
28.04381121090746,33.43022315411784
28.71502358248973,32.17301784706074
24.236637233042995,30.641856079079943
21.44996774769005,32.746691756066454
27.03608472412584,35.45801735061738
21.573986882570043,36.319174701564926
38.25381632649984,30.848183014247716
30.794731280948984,32.54820490113528
22.958584724032086,31.99865936347916
29.877154609611786,31.68076373879613
22.82259686336481,31.39805561348943
33.6388294848965,30.196115189493504
25.412859172525035,31.47453643225549
25.17103808043622,30.41422254301499
21.101505313063512,33.519192455659805
30.144584628901086,32.1348805570328
23.589316802698796,31.302849439591423
22.779755293183992,29.815168122232834
21.12504003563002,30.533723836975845
24.502039304243567,28.703782713398347
31.360090811725694,31.282138431722387
31.269100018250573,31.875173797156886
31.850422175603224,30.86960860841181
25.513972840695647,29.725253758456105
24.597314358603395,33.5895272824499
29.73622827819528,31.53628408252457
33.48046674883622,34.618430395772315
24.057908172854457,32.875501962689306
20.67140449742612,31.891473326306855
25.298428201766683,26.8941618549499
24.03293894217737,31.08935257457281
28.503618593258388,31.380868465054437
22.465758795667206,32.149508973983444
26.40180989695219,34.84953962926693
33.96147429807065,32.866355867186435
27.56046666310119,34.14581974393918
28.92343035171967,31.757030008994658
24.054509776077257,31.41298441641003
30.55179222266952,31.57850849481447
36.43101492334659,34.85562903828405
25.77827098103198,32.145920381032894
36.214675416318,28.869301694519052
28.575229319003743,34.52099148559483
32.57388232442892,34.36623856136816
27.62072457724224,32.662773857753564
27.509020519051145,30.89982649894603
22.1079398979075,31.626977088362786
36.312402437222865,30.07512057591276
31.015185671668686,31.054531270569328
21.17010566476722,35.34256388130764
32.47893907849125,30.266686584216146
21.78132579770385,29.56476535302919
37.969200646046346,35.93309248219221
26.563591358634504,31.18078856101064
22.61181774985984,31.389691315960594
21.35308347906603,34.029973165214976
24.775568881934646,33.1738784554786
26.307179650539886,30.19982068600291
34.2837153811108,29.711336941559605
24.9981042619494,29.77255657568259
22.86334307867211,32.442636323723384
28.535754641906877,33.342502751510516
37.479761944740666,33.118904334801144
34.10136138501238,30.479835875932693
28.850942390156785,33.1810740642709
25.93742139384735,29.053754236549295
27.66562173137412,34.22253781964362
26.83097038006605,30.86934522776944
20.651845590642214,31.803665933558555
27.785044081605363,31.829727949844195
21.600411365270897,32.013931812440745
27.81039287053944,32.393493079660786
26.405657944281106,34.6892655188635
23.13499210159677,31.33165534093226
29.671004385881666,32.36773525840019
30.447912424095104,31.230685331315374
33.13100153285075,34.53911132679909
35.11012853890614,31.5265653547837
38.10368560824888,34.441635301527384
29.721256855324047,32.4739569991395
22.214751800488447,28.925666618343985
26.12570565589657,32.41742991155707
30.683101893041226,32.81045398723666
24.10024762689077,31.937355049695952
32.2849453914421,30.04399566667938
25.812485209001796,31.442686100480692
23.36624643414714,32.79222111468246
25.783154202868477,30.77033914020687
19.698058703409774,36.310797930501344
35.61359363008197,31.299827424601187
29.519928805650917,31.651794545989343
31.080985422661993,31.315431064275444
33.6292239564975,34.40624038754076
31.65174744937069,32.108093347686335
25.160091333681965,32.282129985370915
30.478511300139438,27.997851964103532
31.657793818341773,31.44610557164244
34.86755963210369,29.43918882572893
20.957595492804998,28.81626450761266
20.535531481256275,32.08773606522637
33.96444737037513,33.284740040190144
20.204569658635762,31.109320451065866
22.167951393016633,31.411641263672756
25.57235790554114,32.81724603759986
27.190174436590702,31.217188075596823
20.585296346399822,35.74863599886146
27.683876459050456,32.456321692456136
34.14208075200028,30.273696299334006
32.98065343191165,32.932789982581376
33.335906019993566,28.409256777170352
25.109410537818214,28.909459454084505
32.327387072244896,32.07823307565876
35.965234332861435,32.03670338524502
39.226859628298435,30.88091798241236
21.58656545819767,33.53029584549534
24.130564664390434,27.812381009389206
22.87788282340156,31.438215260428986
30.099825405436412,32.98836708369188
20.876956722392233,34.23240797244527
34.928039361774715,33.096601169644075
22.149068511645165,30.685478432204285
26.291079906597506,30.78685255123759
29.541143766709617,30.24055931336574
22.285835563863028,30.57210938604142
22.644558591376207,31.645440306009302
27.4436636095451,34.54064647628043
21.6306547191825,33.93822619003266
30.68576451607611,31.468493817256252
21.739978123062762,31.317195392028534
35.02643535566802,32.56342242215181
20.834771325224843,30.696406739425036
31.88431043654497,33.04883383676227
28.247974925086965,32.0953871302726
27.099888375255023,30.174749182606718
30.644627335001722,30.21368874421461
34.7626202010117,31.550610767962667
27.34098295752043,30.55708525832892
26.17765837611465,32.24542565672782
33.34094056058995,33.63373996589078
27.07991268714653,32.034267475881606
27.106163944302736,28.33941434655338
34.19549063324162,33.67925561331438
23.550672878252488,30.768166473741566
35.14337905171518,29.7468601406503
31.973082614019994,27.192788950594373
20.856991159536108,35.909545177513216
19.844580739494404,31.91543939996569
23.284084433409,31.345222226463353
31.714130654426693,30.690356445651798
26.574819147633274,31.725517897668286
27.090390401642182,31.728493710259
28.192207863640565,30.36951026662103
35.05450880228786,32.89214876340707
34.046056537988385,34.507336308151054
30.558369315579945,31.27416307235982
21.95861492411974,28.267767970603902
32.680033662631054,29.45560891543663
26.829421723724796,33.00923262520343
31.95357783017256,30.959671194067543
37.16093798000103,31.30039692036157
22.531293805744497,31.275700073056786
28.167634797028878,30.49366009263749
22.770814660769634,32.52989788197828
21.424604592303716,32.19819872450524
30.99188050508786,32.71020863524197
30.010404420777284,31.760798454809436
24.430301591533997,33.00328207508176
31.41736412137703,31.01215163234041
22.79353036229049,35.70217994343535
24.788992046274064,31.338087869725335
27.908942319871834,29.40550420246926
25.55389456935196,30.70411406538701
28.86420030645006,35.11338371712764
39.16076889469255,29.78534761836191
34.048452018629625,31.97638614417906
26.866118699495505,33.16803848053729
22.839046602966118,33.68066326455666
20.70962701518797,32.818593446049654
22.899382213281715,28.619530473746657
25.538963195559656,27.06561147329669
32.27244296202065,31.724146442640585
25.449246240338518,34.2703612881233
26.27522037770664,33.38716818587301
23.137329558550956,33.185606783705296
28.314034568079833,35.71356748867275
32.2569066966491,34.30706730355695
21.124316548474,31.72304663414965
30.023209676485262,33.97810622783029
29.713464521158702,27.948409856507034
24.60792408572328,30.15381088972237
28.239279994090257,32.645873084956705
23.677391271256568,28.983913829231934
29.51757274954703,35.093028871877706
21.961371744730776,31.563619261786595
27.397694298424355,32.382783781711055
25.0661240958346,35.365238901195426
24.818148232957014,31.36176387422346
24.25059461569549,29.753013078717267
35.26845286495176,31.678454925017274
30.759544799751726,29.904440092182643
23.142533782548433,30.29097179042709
27.610790246076384,32.18999738664586
33.75868565088804,33.99105269656701
32.45226666767615,34.62522615706227
32.31066829270663,28.76626314930203
21.66330030624945,30.96010123313926
23.166148447962822,31.615914003402143
37.34910990440634,28.173165703036172
27.932138590351418,28.009115137411683
21.789070286360293,31.369828340814003
29.71651551041623,30.99408542209351
27.686049131314874,30.527537418297506
23.087457379641965,29.932906458413
34.74606867714573,36.899059029283904
21.385628448178768,31.207621933994037
30.701390496188495,31.30086844008283
32.902649604182386,30.761780435971193
23.831039486765743,28.43775713959225
22.32931117351043,31.9655440171644
30.685482530041643,29.628476549343578
25.122694505592122,30.913082642511696
25.64296725231064,31.581444306868352
35.021183617169264,34.6533143334012
24.752809050389033,31.649792743511345
31.179998434717756,31.095169886557755
28.40252603010003,31.23340607407187
28.111409250227883,31.13469877467844
31.969698696175453,29.862608648276797
27.31339752859496,34.60596534082678
36.08719729733113,35.58101934150694
26.80434403847007,32.139346128755506
30.823689206968197,33.66012318733695
28.30986669193851,30.899095009365563
24.53081433099196,30.26732178490674
26.829258036060466,30.751888328417582
29.17074886684949,31.325283887871898
33.60438335653736,31.56807105605734
31.57162670641311,34.73146601308638
31.882771487177695,31.966771839442025
27.506548972487987,31.657783463404147
32.166189817750315,31.82295527563275
32.02988047860614,33.45790676594698
35.81305651339222,30.672688134576116
26.224852477348783,32.573909111659866
28.887556064883707,36.41336209750816
33.773776870667945,33.00666698796397
21.134023326624256,29.924598188536887
27.309991845437228,30.13871117847324
23.140337807803068,31.66165132421744
29.056871429964755,29.605057780831906
29.38113258047649,33.720066542412276
31.790989459511398,30.518750894251607
31.48574799284106,29.05418984921815
36.1191449537995,27.909580491867473
24.81032446912283,30.822954773745327
34.31087191118288,34.56843021353177
27.76833573220996,36.60763379730191
22.30082968107376,31.5246317002585
32.74620308358912,32.9850613157797
35.5536358513991,31.70324663187173
21.599608870351666,31.170617990501515
25.72026412615887,32.464785008177735
22.832664341301633,35.28147434744586
35.19788551982622,29.49950427780825
34.33238833844687,34.38057770007277
25.197312648868945,32.89292648634945
30.993177142542468,32.334086029668974
38.28534021368213,32.373042582385445
24.238073970774554,30.348560587834125
29.20713214735074,29.93663043860287
24.573184176157667,33.051824355946856
26.125003091483293,30.87070206040953
29.06007318033751,29.863059404138276
31.550105458367725,34.08391405730363
26.946162074824997,33.29229877700137
29.93991806416926,33.63577040188468
23.067649246045512,31.261170425524018
23.45930946194774,34.83888957833914
23.20176637376198,30.716504429074817
30.030809366246686,32.709739949875456
31.0323606701896,29.8507164456674
34.3395564519599,29.558105017371737
22.806411307909887,36.781171299387296
20.69682435991799,31.056483675641246
34.19248468809514,32.68540327378605
25.12971227909028,29.928539564517095
25.137730097843136,26.930505552837108
25.789686459071444,31.946171336387543
31.10026325702602,32.22438219537174
27.636243098356783,29.06585841758239
25.407875799084582,31.607192316168586
22.76158254254337,28.82739124412005
30.500622096156345,32.19525415484227
31.099505488981944,33.71267008822702
31.230946557825177,28.6392699852782
31.372914282286725,29.1148834361673
31.692212873722312,30.875327578517354
21.234443460052418,31.897862279367097
24.8360568393685,29.977151736457074
23.9755943107019,36.99466338123137
22.88016020666507,32.51212977746994
21.859349110012456,30.026290591641956
32.1355631042045,30.591285811650984
31.771047525357268,28.670436768830964
23.11969532851511,30.1084873064808
27.984266921093578,26.043706575066594
27.41805212344526,34.139794696382864
21.803515581194603,29.61692982256785
22.15914014789745,33.61921283857776
25.630585856815973,36.07702208963511
29.318655970035888,32.695081766194996
24.090851865270277,28.320669334164265
32.39301949275331,32.82920127537362
26.99299190475352,34.43499716096619
20.615014726833728,31.404907506973316
26.69070010977174,30.934615247082164
26.761966475399618,27.030171987868922
20.51325660135148,34.0531591624304
30.201753115209957,31.953572972258925
31.7873476554096,35.3141178439728
36.11959441289636,35.01955118868098
30.847675894076904,34.16067158817151
25.63609793967114,30.968607109066024
31.724144640686124,31.711556878887574
30.125458930974336,31.289787743870292
28.86687900931109,29.28857286108348
25.50779384456138,33.7086951571162
29.908929865717486,30.810867131258295
26.41314210460931,32.19507758481005
22.54801858436931,31.2454383745755
29.53398438768808,33.98341773367076
27.692140350912453,30.658317131549214
23.17023268624627,30.478581050316517
28.034233751722283,34.42099001220571
31.71376619839684,32.04494433123409
20.78810161067088,31.55979158067395
23.629731537528713,31.899398521687463
29.94892393510656,32.859606436408164
28.557770343244457,32.362941938464445
27.791556641140208,29.255183521005904
34.6341279686372,31.7397950626034
30.38766571837559,33.64220737776053
38.47959239935807,29.389987767668025
35.07101806200505,31.360116222831394
23.81412527051084,30.412738957992868
33.91823521467532,32.08982596482976
26.01982273337831,31.983111559825772
22.556820816909326,32.8529900153101
33.03652866444674,32.74225095072398
30.701240455842097,33.26203310324111
25.55593967961886,34.76694648340399
20.12779221051342,32.944904772893594
30.47186057490529,36.37321039289673
27.96790821212882,31.027600285828353
33.09628050957491,31.788473335019592
35.25895237322871,28.66896151039376
34.28796044848468,31.54811977476749
29.05742631046218,33.297678822674776
30.810511772895378,29.62583330717782
29.392053785618508,32.959007702864724
29.82437561228619,31.284840672385357
23.17128540738936,31.272587404746442
31.210889802528076,30.44251037477927
24.43123064243422,33.97671969104568
25.769899029154487,31.203947281990807
37.90927533867853,34.17571857111118
27.6068947496934,31.177483148237073
24.619380085389853,29.785910229358148
25.391462920719274,32.2888901112584
28.75458110455917,34.38751710073927
20.49618702000545,31.584615551983312
36.022777541652914,35.21870277284475
34.07539077073684,24.89074275952395
21.96210680518497,31.17743467233489
32.48953302703945,31.76347016859645
28.10963053697112,32.344887311858265
29.178478029565444,32.49172588223052
21.226159636596613,27.69474725568476
28.665137258792058,33.49505594130886
20.75703078373907,32.50033456417867
30.049167691308774,32.03092565316701
21.018754032651156,34.068681169857435
28.576647486888092,31.323602854953666
21.379795768946057,32.2525037443168
22.956719723528654,32.063688583981794
30.843061478200433,31.038676631671077
32.69682022797695,27.204921263493393
23.13913375388173,31.55516141641083
32.50655544319167,26.79515732429139
29.17076787346856,30.437617148397138
30.028218882165856,37.06284007447428
29.303258658949144,34.48206239743413
34.68867413280761,31.283235307010987
33.91977035705679,30.651829116946704
24.534336109624654,32.28858866265503
32.202037993349634,30.749862031285353
20.10913574931728,30.093639397250865
34.21110071236469,35.75529259463485
21.41944739294972,33.0724596807657
29.25004574563508,31.230347610243935
26.132910065737395,28.62105732706042
31.255053210406665,27.321603190847274
22.84102492145124,35.522241643730915
34.51475321736673,27.543900371603137
34.950813418496956,32.2242542906733
20.44539003760726,31.91571720405976
35.78437990301223,27.99466247903239
30.810038359785537,31.822426355659026
24.510652425632557,33.35171278219672
20.379578420000154,34.26861725950974
29.88798632174121,29.564206960523236
36.60031501500179,28.507298319597204
22.164050491736496,29.263194942178448
26.94697850676894,35.753561214965615
21.963637414398598,31.25383169394214
25.850945080385692,31.08692264433271
20.953417559417673,30.374651397000296
30.113440610122208,31.531029666043484
28.026716979818442,33.89239644742363
27.662970168294166,32.90481120998851
31.14345081356183,30.214383063024965
29.899717556553778,34.84562492419235
22.514173308427992,31.075614494853742
26.496700140049644,34.27671712072879
31.537065784970682,32.413944862660856
27.44998692467549,27.992727046015386
20.57144561824698,31.92261080109378
23.66076959478897,29.95790115011026
24.939957173770605,33.39864078900988
21.984418890122317,29.077854961742002
29.574906100661973,31.615344592747306
29.8628335279604,31.54790936152875
22.735491902652033,29.80927145629839
29.024592385517227,32.56177753094993
25.280128477207633,31.19469752777628
23.896033797939154,31.49326183161877
34.66816849887511,34.19387531174818
29.1121657800731,33.10334601913817
34.27967638314151,30.936463988852392
21.488355233379703,32.02944930052818
35.25818838016333,31.050032269610348
25.182454823356338,33.72341317536763
21.075753952584908,30.773883411875275
25.178878044541715,32.284683003497754
22.32606863889575,32.92214577737789
29.865890784160467,32.294497112482304
34.31585652756892,29.789390410956624
28.657959213748903,32.32448020020997
31.154316515385368,31.304482950584905
29.157976052956688,32.01740105633895
34.636599743018635,28.407176204095165
30.795061585633484,34.482543032634986
31.58654462128214,31.29038257119763
23.287966604010137,30.747291933174004
31.809103624218913,27.84039280485375
22.255389571779855,35.845909284831905
33.23790653700203,31.793839441885833
23.69587591338504,33.72884922117775
24.847557955156887,36.67865483047478
28.050397937136196,31.0530161956018
26.604307625163415,28.27564510503028
26.81506850397484,29.15844585103912
29.23566596559283,31.320488849801617
30.483503249446812,34.0480484987828
22.428907222825877,29.287866074132364
26.620225935537572,32.6111469167397
26.31072123365919,31.27283255972899
31.132370738158873,29.103214293336965
34.8362631583418,31.212726473324427
36.249927419440425,31.62869715813491
23.249991738166774,30.59398259297922
21.02563787777275,33.374130727159205
25.43755379153814,32.18117928426426
21.60965194844732,31.18628917533812
28.50187630272942,30.9283371813494
25.562668718488734,32.344428537224665
20.561529080844533,31.7004563944398
28.87404031150513,33.47760614700319
28.420523156441394,32.243999665430614
20.429495843644872,31.31437210220596
34.831000151443284,29.580018288761483
35.133557509827035,29.89934894233751
21.79620552714117,34.7320520633195
31.004605790769087,30.415730751746597
28.71292940529435,33.96005631786853
22.0745550140192,32.70603643253173
29.263973072034506,30.92586102225105
30.036808230831454,31.178465726113586
28.96081631911156,30.414163337972592
27.576687784727827,32.32726513699933
24.694116464625743,27.81317165491197
27.409712359805283,30.629158229808823
28.520670478463238,30.388203301399418
36.1311638905457,31.15819779989865
28.308264148425998,33.81285896741104
33.6883742321507,30.64708596443287
20.840688823091146,31.496806853126518
25.528238172113355,33.16222795272275
31.55937960200631,31.691805480911384
33.040290789961084,28.656353660191243
32.33025564238444,34.03043044266389
30.351084382003283,29.81023140573868
33.24847679232548,29.065104847296126
31.381963500291036,24.246387224487897
23.72264963601892,36.29739221887713
28.74949995447577,33.01783805821158
29.752888154700972,29.007588366461196
22.363075303445182,31.85005029446246
23.04520811795485,30.76745058197114
30.202884461412985,29.891376913295083
24.735798068985353,30.396855775866058
32.98972665655504,31.611640573457375
36.97431074304427,34.17970679423635
28.664494158269758,30.635257156221368
25.855756033675583,30.305538142799744
20.10010279186236,30.98990847001807
34.83820463693218,32.55822387420546
27.650540736275033,34.37455635812919
29.778721685752306,32.42437182341209
32.05661848210972,29.965881279592654
31.092035000349963,35.046300240271364
32.486012636281366,32.43362964083545
29.817516036269787,29.66758925463282
29.054126246539315,27.978687371878177
23.799015823830413,31.356021441728362
36.91584522044134,31.779299762843433
21.186799350058347,31.77636502336343
30.239548413776415,31.73980200958471
22.095570515242162,26.62083751480229
32.591312271210136,32.120669984016445
24.100026362478488,30.832063676934943
28.841478272692918,30.90619702588731
21.755955125937195,28.6853724346542
22.143818814165545,30.00236999567014
23.204824813434456,33.266443290577726
36.149370557607476,32.02636171131278
30.99019072379609,31.656818484647623
29.72020999063125,33.142054568526284
32.09416285693353,33.13591717701427
22.733798898107374,31.402698709582978
23.46156494032381,26.360624289620144
28.478484306928326,31.922889895496382
21.7252558531181,33.763788470217754
24.3663650008402,34.11543819461276
21.13907645236719,31.529210498714068
22.184857834880578,32.75669191144937
31.18554040944323,32.23284567481089
32.34583182457002,27.341112261356237
21.37163398233183,34.33902953421306
24.852922949749914,29.73087136935445
38.009082092352976,35.338380161760895
23.316974195711406,29.277463483044187
31.87041028448157,31.148387046298684
32.38776206780719,33.117736804636635
31.120953843485676,31.180253355592868
21.48942520690287,32.736836658058444
28.558436064080194,30.89514922208883
30.143258911971717,29.64656355486502
30.271913290571806,30.462943536115684
24.338951104141778,31.761758537413915
20.325177469067526,32.15355630240656
37.203177547347885,31.867984525168932
29.631113108911283,30.567874128146908
29.237253675231923,34.48791751142866
30.090796792549266,32.19557205848836
31.272902302400087,29.132317721548723
20.809244287742832,31.57865913441567
31.487608536299582,32.76640384243147
32.25987664736731,30.502968964888797
30.95086719241099,29.618748167424066
26.899860304687255,30.13797463651956
32.27039716617134,31.131932097416573
21.772588762936394,32.37983040658643
25.013192649254123,30.38903879902791
26.009346033741163,32.74656679802646
25.684355986669743,32.18282395308411
37.35580536215409,32.74108484644892
35.08180191303178,33.71048961561673
28.01630984205658,29.85235372584024
29.510439467024888,28.332694182734134
22.66102444453053,30.76378067009152
24.672976142463668,33.25055013845527
29.170131299808933,30.529845888853824
23.26617573200718,28.093371815054038
31.550673777368935,28.916070099480525
22.05146261924335,33.639472889513236
21.37534601592261,33.70170479518786
33.32145022335671,31.17505259512949
27.07709392088481,30.954023636064324
27.384235293202675,32.41444441889353
32.200456355243155,30.305423065087655
32.023366140115556,32.948873918766864
25.921069759686542,33.86980941973472
29.62668335339912,29.25506324412199
27.271621070527548,34.706644736918044
30.377786187019787,31.38200348924763
35.71721194998314,31.241353327545138
21.311840667055666,31.943461301132455
23.423134047043234,31.228631263692787
20.396238661462203,29.953316836825863
23.27438653748859,29.497309322033846
35.584286672074676,31.391320145371818
23.349958486341905,32.63518424291385
30.065483221551723,32.36140862509678
23.6313475723499,33.712893121541924
20.984083474734344,33.20017812779839
29.99480835710615,35.97420081314593
23.35462047328144,34.25266665155763
20.457204012896568,30.48771277617321
26.756114849856225,29.496238591531835
29.31622428414258,30.813365250665445
30.11377544890819,32.033941187537465
22.41099745916015,29.917089238432037
36.92492447007603,33.31492729889828
21.174392774718342,32.09544441324517
23.43017356944382,29.139499772363806
24.678355328581087,30.739947340229946
39.2977418019316,34.323681592634244
31.684337558580776,33.77038385949616
31.999450704855317,31.62402105011897
26.122752179297745,29.81344300914549
32.60171627034265,24.936917693458955
34.36811004310782,30.11439384995646
31.935377817152027,31.848265419085052
24.31843249317546,30.076302484442852
33.734433413484595,28.648912651507466
34.09820031100216,34.4411631142707
21.006242249559993,29.94680044502543
30.663352882327295,31.97229417233652
33.533505514094436,30.81848167276521
20.541695151924078,30.645756972659466
32.23650834711832,30.589418661239257
30.248480611331527,31.313346637991785
27.597012554188133,30.721034916571544
28.047034092454613,29.40228315776686
28.199511093518936,31.66868525682237
21.589891886027633,29.26492180786547
28.811426270078584,29.448051437010044
26.057271591556926,33.57576650421749
20.4665348946874,32.98418982089199
21.011379901954864,34.52523198732777
34.488054291530005,33.978524789829116
20.885094704899824,31.032430192497074
26.684463919927335,32.03098765161234
32.28438464860478,31.797835461529917
29.757097329595318,30.07870361147834
36.59344382873874,33.42815793129974
31.133161025109573,33.87788811506818
34.13174256991028,32.41100747384607
31.595588734595193,31.255427368718316
30.928143920717336,28.63068251314523
28.951141082667416,34.57858697289942
24.054421947666665,34.111697549577414
32.448565719467894,31.98398469305096
26.831266649938584,32.539391226672386
24.680845352488344,32.905204165656855
34.19756003417403,32.41212780676958
31.84707865735411,29.322130752537177
24.28222201145074,28.399138131747293
23.221754012358154,36.15797848772448
23.313493407594443,31.09106652355056
22.538745176329638,30.509915088948727
29.174107821583707,31.040364626864683
30.771392091685946,32.60954506035219
21.306323833354444,33.59146825737566
20.682937188052353,32.21617300616317
31.412313823633905,30.951838340896064
22.593444428919113,31.24437282952838
29.02664905284236,35.276756824036504
31.42643339562977,31.62621446041155
23.474207932588275,30.24029552112988
31.395312079255085,29.517613088147833
20.736144844681245,29.71747254365008
30.245468712891512,33.20614272644185
24.018185246247082,30.385094581148245
27.118169118696564,32.00522934540547
22.70947483074028,33.02662341782642
26.513332814493776,32.99983198676969
25.615979025387105,30.770623792431863
22.82449802195299,30.06404194596868
37.38091411939823,30.093347383448357
20.466735827540795,35.191337998754655
28.419757248888093,31.192028935343867
22.324651949944744,30.933730845780847
25.539827582310842,30.74232378433628
34.09707209494566,30.741878532013448
22.444135056013593,28.404736332447907
26.294361051010238,28.918105801980996
25.243426164167133,32.25035405781928
29.472100169204168,28.8076588307182
29.286737335761163,31.637709715426478
25.56018175363,30.06087090964727
19.910715660931466,34.46567982728377
27.479437447369992,35.5212291818456
21.893960511380477,28.251757254761944
26.276502523281145,31.163632419552133
26.069455910232083,29.357368899724325
20.614569756988057,31.28195110050227
21.122312229952797,34.31773603651675
32.68014355913162,29.67356250827809
29.240983605491156,32.41052935225594
32.86729327733246,30.994296788937746
33.2915268053601,28.001718910624422
20.968644319200646,32.7909004743124
20.402028106421465,30.210276507336257
25.505009883032518,32.22653416321115
32.8376433950602,30.219629108093045
30.275475584972057,28.77232718949857
28.507962256510403,30.661681870001143
31.141708927823093,33.52413071674753
35.182928185688816,32.13266042180369
31.44439431534131,32.11145038445812
33.4016248573538,34.57962872337151
27.388428704070325,32.50054056988317
33.05772133879421,33.36949915699287
23.909429704860518,31.86703311156367
27.023938052087136,33.28043185326234
35.25919388541406,31.25450668063355
33.18207559541407,30.29159851661568
21.63164473805235,31.866490930115404
22.458497526002603,30.619886585175642
24.055970573831726,34.594919850578435
23.001337038067337,32.43910922238743
24.842984341090173,32.58991056283822
35.90790757029776,32.083562714209656
21.886285695644254,33.446376010201426
35.164504730513045,30.11966868963613
33.368162490977596,31.72233831283611
21.25389276684356,30.626265282070406
29.89896526311674,33.374895574142194
27.348594517224456,32.42421328333124
34.205279887101526,31.902846376937397
25.872033562989873,31.47933319902645
28.36105792915529,34.756166549856786
20.867923394800176,31.932595499588967
37.10326729116084,31.399521918007228
35.778591921395645,35.09969724659666
22.81953459956137,30.103832222788956
33.27217484812856,32.10270548222168
31.37394173709937,29.241028897870322
31.8974633976336,32.40934709038512
25.688576416544354,33.694973386022454
32.87393927194537,29.718679159261136
22.73087581409879,34.85304791453491
22.178588170625815,35.029403467654696
25.112365537786694,32.50106586286702
24.0207133091925,31.737610818990095
21.05496899501884,28.914483983174094
32.285164687439234,33.63682641425037
30.908919736022995,32.0932657839219
33.173375778812755,29.149356034766637
30.665801014942495,31.138022563152276
28.720799382344897,28.774047900834333
23.634475395461354,31.320963676893317
22.108902681607518,34.27238563266317
35.97904044793282,32.8089442395122
22.743231263934433,35.74907350902387
32.305187262948095,30.096003905033015
33.82305973593629,33.14834723390869
30.026949922230052,34.86191380295331
26.681026168085364,26.01920660118127
30.616197539165203,28.727483094262592
27.327195311151204,30.063667773028055
33.12290213588101,32.84611130899345
29.769785076748494,33.569652278549036
22.569292032977238,30.44365108970626
30.533631712828413,33.35954905466831
31.66927158906956,26.204074377476342
23.383412348789122,34.000225926083395
29.511536274493054,32.96523027739641
31.548655526198047,31.418171115392376
25.724658462910792,31.966226574259625
23.60350291630358,30.66588732190885
23.80498160307868,31.538295668838817
23.09353714756134,33.10555601208787
28.99703826990066,29.535472996347888
34.11002159252594,31.789701984590707
31.21118059192182,27.340909427293127
24.652214021087342,30.799921620391945
26.991023325284914,33.21524010061414
23.36631334043042,32.868111552475234
24.446983877583218,32.15579182023724
22.497698331803154,33.146787086333944
30.334701982904587,30.75965697069297
